account_code,account_name,debit,credit,balance,account_type,company_id,company_name,period
1000,Cash and Cash Equivalents,4634548.685851454,0.0,4634548.685851454,Asset,dataanalytics_corp,DataAnalytics Corp,2025-11
1100,Accounts Receivable,3037308.937654946,0.0,3037308.937654946,Asset,dataanalytics_corp,DataAnalytics Corp,2025-11
1150,Allowance for Doubtful Accounts,0.0,37761.909880722786,-37761.909880722786,Asset,dataanalytics_corp,DataAnalytics Corp,2025-11
1300,Prepaid Expenses,572901.561558382,0.0,572901.561558382,Asset,dataanalytics_corp,DataAnalytics Corp,2025-11
1400,"Property, Plant & Equipment",10000000.0,0.0,10000000.0,Asset,dataanalytics_corp,DataAnalytics Corp,2025-11
1450,Accumulated Depreciation,0.0,3750000.0,-3750000.0,Asset,dataanalytics_corp,DataAnalytics Corp,2025-11
1500,Intangible Assets,7500000.0,0.0,7500000.0,Asset,dataanalytics_corp,DataAnalytics Corp,2025-11
1550,Accumulated Amortization,0.0,2000000.0,-2000000.0,Asset,dataanalytics_corp,DataAnalytics Corp,2025-11
2000,Accounts Payable,0.0,1783381.4995893298,-1783381.4995893298,Liability,dataanalytics_corp,DataAnalytics Corp,2025-11
2100,Accrued Expenses,0.0,282947.056314457,-282947.056314457,Liability,dataanalytics_corp,DataAnalytics Corp,2025-11
2150,Accrued Payroll,0.0,343777.9789662044,-343777.9789662044,Liability,dataanalytics_corp,DataAnalytics Corp,2025-11
2200,Deferred Revenue,0.0,0.0,0.0,Liability,dataanalytics_corp,DataAnalytics Corp,2025-11
2300,Current Portion of Long-term Debt,0.0,40833167.695364326,-40833167.695364326,Liability,dataanalytics_corp,DataAnalytics Corp,2025-11
2400,Long-term Debt,0.0,21079931.205935843,-21079931.205935843,Liability,dataanalytics_corp,DataAnalytics Corp,2025-11
3000,Common Stock,0.0,12500000.0,-12500000.0,Equity,dataanalytics_corp,DataAnalytics Corp,2025-11
3100,Retained Earnings,0.0,-57116610.15071216,57116610.15071216,Equity,dataanalytics_corp,DataAnalytics Corp,2025-11
4100,Service Revenue,0.0,1888095.4940361392,-1888095.4940361392,Revenue,dataanalytics_corp,DataAnalytics Corp,2025-11
5300,Cost of Services,660833.4229126486,0.0,660833.4229126486,COGS,dataanalytics_corp,DataAnalytics Corp,2025-11
6000,Salaries and Wages,429541.7248932217,0.0,429541.7248932217,Operating Expense,dataanalytics_corp,DataAnalytics Corp,2025-11
6100,Employee Benefits,98180.96568987925,0.0,98180.96568987925,Operating Expense,dataanalytics_corp,DataAnalytics Corp,2025-11
6200,Rent,61363.10355617453,0.0,61363.10355617453,Operating Expense,dataanalytics_corp,DataAnalytics Corp,2025-11
6300,Utilities,16051.60165409027,0.0,16051.60165409027,Operating Expense,dataanalytics_corp,DataAnalytics Corp,2025-11
6400,Insurance,26496.659439794566,0.0,26496.659439794566,Operating Expense,dataanalytics_corp,DataAnalytics Corp,2025-11
6500,Professional Fees,20187.051547416693,0.0,20187.051547416693,Operating Expense,dataanalytics_corp,DataAnalytics Corp,2025-11
7000,Sales and Marketing,98180.96568987925,0.0,98180.96568987925,Operating Expense,dataanalytics_corp,DataAnalytics Corp,2025-11
7100,Advertising,57911.92736453863,0.0,57911.92736453863,Operating Expense,dataanalytics_corp,DataAnalytics Corp,2025-11
7200,Travel and Entertainment,51943.640340888014,0.0,51943.640340888014,Operating Expense,dataanalytics_corp,DataAnalytics Corp,2025-11
8000,Research and Development,0.0,0.0,0.0,Operating Expense,dataanalytics_corp,DataAnalytics Corp,2025-11
9000,Depreciation Expense,36817.862133704715,0.0,36817.862133704715,Operating Expense,dataanalytics_corp,DataAnalytics Corp,2025-11
9100,Amortization Expense,36817.862133704715,0.0,36817.862133704715,Operating Expense,dataanalytics_corp,DataAnalytics Corp,2025-11
9500,Interest Expense,43366.71695413017,0.0,43366.71695413017,Operating Expense,dataanalytics_corp,DataAnalytics Corp,2025-11
